simulation,position,driver_id,driver_name,team,total_time,gap_to_leader,pit_stops,fastest_lap,status,dnf_reason,strategy
58,11,TSU,TSU,RB,7241.856,146.073,4,99.812,finished,,"soft,hard,medium"
58,12,ALB,ALB,Williams,7242.866,147.083,4,99.078,finished,,"soft,hard,medium"
58,13,HAM,HAM,Mercedes,7243.132,147.349,5,99.397,finished,,"soft,hard,medium"
58,14,PIA,PIA,McLaren,7244.326,148.543,4,98.692,finished,,"soft,hard,medium"
58,15,STR,STR,Aston Martin,7247.642,151.860,5,99.425,finished,,"soft,hard,medium"
58,16,GAS,GAS,Alpine,7259.204,163.422,5,99.382,finished,,"soft,hard,medium"
58,17,HUL,HUL,Haas F1 Team,7260.586,164.803,5,99.264,finished,,"soft,hard,medium"
58,18,ZHO,ZHO,Kick Sauber,7262.421,166.638,5,99.700,finished,,"soft,hard,medium"
58,19,NOR,NOR,McLaren,7262.962,167.180,5,98.959,finished,,"soft,hard,medium"
58,20,BOT,BOT,Kick Sauber,5079.140,0.000,3,99.828,dnf,gearbox failure,"soft,hard,medium"
59,1,PER,PER,Red Bull Racing,6843.273,0.000,3,97.335,finished,,"soft,hard,medium"
59,2,VER,VER,Red Bull Racing,6867.742,24.469,4,96.937,finished,,"soft,hard,medium"
59,3,SAI,SAI,Ferrari,6938.397,95.124,4,98.031,finished,,"soft,hard,medium"
59,4,LEC,LEC,Ferrari,6942.912,99.639,4,97.896,finished,,"soft,hard,medium"
59,5,ALO,ALO,Aston Martin,6973.379,130.106,3,98.862,finished,,"soft,hard,medium"
59,6,NOR,NOR,McLaren,6982.167,138.894,4,98.731,finished,,"soft,hard,medium"
59,7,SAR,SAR,Williams,6993.713,150.439,4,99.397,finished,,"soft,hard,medium"
59,8,HUL,HUL,Haas F1 Team,6993.797,150.524,4,99.398,finished,,"soft,hard,medium"
59,9,STR,STR,Aston Martin,6996.725,153.452,4,98.937,finished,,"soft,hard,medium"
59,10,RUS,RUS,Mercedes,6998.181,154.908,4,99.018,finished,,"soft,hard,medium"
59,11,ZHO,ZHO,Kick Sauber,7000.232,156.959,4,98.577,finished,,"soft,hard,medium"
59,12,HAM,HAM,Mercedes,7001.269,157.996,4,98.593,finished,,"soft,hard,medium"
59,13,ALB,ALB,Williams,7003.524,160.250,4,99.168,finished,,"soft,hard,medium"
59,14,PIA,PIA,McLaren,7005.371,162.098,4,98.760,finished,,"soft,hard,medium"
59,15,OCO,OCO,Alpine,7006.888,163.615,4,99.242,finished,,"soft,hard,medium"
59,16,RIC,RIC,RB,7019.776,176.503,5,98.899,finished,,"soft,hard,medium"
59,17,MAG,MAG,Haas F1 Team,7020.248,176.975,5,99.217,finished,,"soft,hard,medium"
59,18,GAS,GAS,Alpine,7029.607,186.333,5,98.797,finished,,"soft,hard,medium"
59,19,TSU,TSU,RB,2516.862,0.000,1,100.748,dnf,gearbox failure,"medium,hard"
59,20,BOT,BOT,Kick Sauber,3110.971,0.000,2,100.670,dnf,electrical failure,"soft,hard,medium"
60,1,VER,VER,Red Bull Racing,6643.660,0.000,4,96.855,finished,,"soft,hard,medium"
60,2,PER,PER,Red Bull Racing,6657.746,14.086,4,97.006,finished,,"soft,hard,medium"
60,3,SAI,SAI,Ferrari,6702.404,58.744,4,97.869,finished,,"soft,hard,medium"
60,4,LEC,LEC,Ferrari,6716.412,72.753,4,98.126,finished,,"soft,hard,medium"
60,5,NOR,NOR,McLaren,6743.800,100.141,3,99.092,finished,,"soft,hard,medium"
60,6,OCO,OCO,Alpine,6751.316,107.657,3,99.245,finished,,"soft,hard,medium"
60,7,TSU,TSU,RB,6753.155,109.495,3,98.970,finished,,"soft,hard,medium"
60,8,ALB,ALB,Williams,6758.981,115.321,3,98.863,finished,,"soft,hard,medium"
60,9,STR,STR,Aston Martin,6771.844,128.185,4,99.220,finished,,"soft,hard,medium"
60,10,HAM,HAM,Mercedes,6778.643,134.983,4,99.016,finished,,"soft,hard,medium"
60,11,GAS,GAS,Alpine,6783.842,140.182,4,99.395,finished,,"soft,hard,medium"
60,12,HUL,HUL,Haas F1 Team,6786.927,143.267,5,99.292,finished,,"soft,hard,medium"
60,13,PIA,PIA,McLaren,6794.423,150.763,5,99.180,finished,,"soft,hard,medium"
60,14,BOT,BOT,Kick Sauber,6795.628,151.968,5,98.876,finished,,"soft,hard,medium"
60,15,RUS,RUS,Mercedes,6797.758,154.099,5,99.234,finished,,"soft,hard,medium"
60,16,ALO,ALO,Aston Martin,6805.878,162.219,5,99.020,finished,,"soft,hard,medium"
60,17,SAR,SAR,Williams,6808.945,165.285,5,99.376,finished,,"soft,hard,medium"
60,18,ZHO,ZHO,Kick Sauber,2948.514,0.000,2,100.255,dnf,gearbox failure,"soft,hard,medium"
60,19,RIC,RIC,RB,3659.909,0.000,3,99.826,dnf,gearbox failure,"soft,hard,medium"
60,20,MAG,MAG,Haas F1 Team,6477.508,0.000,4,99.021,dnf,gearbox failure,"soft,hard,medium"
61,1,VER,VER,Red Bull Racing,7171.154,0.000,4,97.950,finished,,"soft,hard,medium"
61,2,PER,PER,Red Bull Racing,7182.059,10.905,4,97.931,finished,,"soft,hard,medium"
61,3,SAI,SAI,Ferrari,7267.052,95.898,5,98.696,finished,,"soft,hard,medium"
61,4,LEC,LEC,Ferrari,7270.040,98.887,5,99.334,finished,,"soft,hard,medium"
61,5,ZHO,ZHO,Kick Sauber,7301.825,130.671,4,99.750,finished,,"soft,hard,medium"
61,6,SAR,SAR,Williams,7303.146,131.992,4,100.006,finished,,"soft,hard,medium"
61,7,NOR,NOR,McLaren,7303.918,132.764,4,100.023,finished,,"soft,hard,medium"
61,8,ALB,ALB,Williams,7312.448,141.295,4,100.301,finished,,"soft,hard,medium"
61,9,STR,STR,Aston Martin,7315.057,143.903,4,99.632,finished,,"soft,hard,medium"
61,10,GAS,GAS,Alpine,7319.348,148.194,4,100.140,finished,,"soft,hard,medium"
61,11,RIC,RIC,RB,7322.336,151.182,4,100.086,finished,,"soft,hard,medium"
61,12,TSU,TSU,RB,7322.639,151.485,5,99.813,finished,,"soft,hard,medium"
61,13,RUS,RUS,Mercedes,7323.427,152.273,5,99.705,finished,,"soft,hard,medium"
61,14,PIA,PIA,McLaren,7330.234,159.080,5,99.566,finished,,"soft,hard,medium"
61,15,HUL,HUL,Haas F1 Team,7331.462,160.308,5,100.002,finished,,"soft,hard,medium"
61,16,MAG,MAG,Haas F1 Team,7337.155,166.002,5,100.026,finished,,"soft,hard,medium"
61,17,ALO,ALO,Aston Martin,7338.813,167.659,5,99.705,finished,,"soft,hard,medium"
61,18,HAM,HAM,Mercedes,7343.513,172.359,5,99.649,finished,,"soft,hard,medium"
61,19,BOT,BOT,Kick Sauber,2791.581,0.000,2,100.274,dnf,brake failure,"soft,hard,medium"
61,20,OCO,OCO,Alpine,4515.897,0.000,3,100.268,dnf,brake failure,"soft,hard,medium"
62,1,VER,VER,Red Bull Racing,7029.949,0.000,4,98.008,finished,,"soft,hard,medium"
62,2,PER,PER,Red Bull Racing,7038.742,8.794,4,98.584,finished,,"soft,hard,medium"
62,3,SAI,SAI,Ferrari,7090.616,60.668,4,99.374,finished,,"soft,hard,medium"
62,4,LEC,LEC,Ferrari,7103.747,73.798,4,99.311,finished,,"soft,hard,medium"
62,5,RUS,RUS,Mercedes,7148.433,118.484,4,100.418,finished,,"soft,hard,medium"
62,6,NOR,NOR,McLaren,7150.224,120.276,4,100.144,finished,,"soft,hard,medium"
62,7,SAR,SAR,Williams,7160.212,130.263,4,100.039,finished,,"soft,hard,medium"
62,8,ZHO,ZHO,Kick Sauber,7168.398,138.449,4,99.897,finished,,"soft,hard,medium"
62,9,MAG,MAG,Haas F1 Team,7170.557,140.608,4,100.766,finished,,"soft,hard,medium"
62,10,HAM,HAM,Mercedes,7172.897,142.949,4,99.923,finished,,"soft,hard,medium"
62,11,PIA,PIA,McLaren,7173.138,143.189,4,99.838,finished,,"soft,hard,medium"
62,12,ALB,ALB,Williams,7174.037,144.088,4,100.185,finished,,"soft,hard,medium"
62,13,STR,STR,Aston Martin,7175.124,145.175,4,100.223,finished,,"soft,hard,medium"
62,14,GAS,GAS,Alpine,7175.255,145.306,4,100.828,finished,,"soft,hard,medium"
62,15,OCO,OCO,Alpine,7176.390,146.441,4,100.047,finished,,"soft,hard,medium"
62,16,RIC,RIC,RB,7177.323,147.374,4,100.383,finished,,"soft,hard,medium"
62,17,ALO,ALO,Aston Martin,7188.432,158.484,5,100.364,finished,,"soft,hard,medium"
62,18,BOT,BOT,Kick Sauber,1260.624,0.000,0,100.947,dnf,electrical failure,soft
62,19,HUL,HUL,Haas F1 Team,1771.387,0.000,1,100.755,dnf,hydraulics failure,"medium,hard"
62,20,TSU,TSU,RB,2905.222,0.000,2,100.202,dnf,hydraulics failure,"soft,hard,medium"
63,1,PER,PER,Red Bull Racing,6922.837,0.000,4,97.581,finished,,"soft,hard,medium"
63,2,VER,VER,Red Bull Racing,6947.229,24.391,5,97.642,finished,,"soft,hard,medium"
63,3,SAI,SAI,Ferrari,6970.867,48.029,4,98.546,finished,,"soft,hard,medium"
63,4,LEC,LEC,Ferrari,6989.445,66.608,4,98.477,finished,,"soft,hard,medium"
63,5,RUS,RUS,Mercedes,7036.548,113.711,4,99.439,finished,,"soft,hard,medium"
63,6,BOT,BOT,Kick Sauber,7041.625,118.787,4,99.517,finished,,"soft,hard,medium"
63,7,PIA,PIA,McLaren,7048.751,125.914,4,99.467,finished,,"soft,hard,medium"
63,8,NOR,NOR,McLaren,7049.936,127.099,4,99.870,finished,,"soft,hard,medium"
63,9,HAM,HAM,Mercedes,7051.537,128.700,4,99.328,finished,,"soft,hard,medium"
63,10,HUL,HUL,Haas F1 Team,7055.145,132.307,4,99.787,finished,,"soft,hard,medium"
63,11,STR,STR,Aston Martin,7056.698,133.860,4,99.465,finished,,"soft,hard,medium"
63,12,ALB,ALB,Williams,7058.875,136.038,4,99.473,finished,,"soft,hard,medium"
63,13,SAR,SAR,Williams,7059.874,137.036,4,99.543,finished,,"soft,hard,medium"
63,14,ALO,ALO,Aston Martin,7060.475,137.637,4,99.106,finished,,"soft,hard,medium"
63,15,MAG,MAG,Haas F1 Team,7066.094,143.256,5,99.619,finished,,"soft,hard,medium"
63,16,TSU,TSU,RB,7072.732,149.894,5,99.490,finished,,"soft,hard,medium"
63,17,OCO,OCO,Alpine,7089.312,166.474,5,99.653,finished,,"soft,hard,medium"
63,18,RIC,RIC,RB,3235.064,0.000,2,100.091,dnf,hydraulics failure,"soft,hard,medium"
63,19,ZHO,ZHO,Kick Sauber,5428.416,0.000,4,99.903,dnf,brake failure,"soft,hard,medium"
63,20,GAS,GAS,Alpine,5949.414,0.000,4,99.500,dnf,hydraulics failure,"soft,hard,medium"
64,1,VER,VER,Red Bull Racing,7241.028,0.000,5,99.115,finished,,"soft,hard,medium"
64,2,PER,PER,Red Bull Racing,7257.729,16.701,5,98.928,finished,,"soft,hard,medium"
64,3,SAI,SAI,Ferrari,7285.332,44.305,4,99.593,finished,,"soft,hard,medium"
64,4,LEC,LEC,Ferrari,7324.123,83.095,5,100.069,finished,,"soft,hard,medium"
64,5,RUS,RUS,Mercedes,7363.422,122.395,4,100.608,finished,,"soft,hard,medium"
64,6,OCO,OCO,Alpine,7365.750,124.722,4,100.777,finished,,"soft,hard,medium"
64,7,HUL,HUL,Haas F1 Team,7367.731,126.703,4,100.855,finished,,"soft,hard,medium"
64,8,NOR,NOR,McLaren,7382.234,141.206,5,100.704,finished,,"soft,hard,medium"
64,9,BOT,BOT,Kick Sauber,7391.304,150.276,5,100.727,finished,,"soft,hard,medium"
64,10,TSU,TSU,RB,7392.586,151.559,5,100.649,finished,,"soft,hard,medium"
64,11,HAM,HAM,Mercedes,7393.544,152.516,5,100.759,finished,,"soft,hard,medium"
64,12,PIA,PIA,McLaren,7395.592,154.564,5,100.889,finished,,"soft,hard,medium"
64,13,GAS,GAS,Alpine,7397.869,156.841,5,100.993,finished,,"soft,hard,medium"
64,14,ZHO,ZHO,Kick Sauber,7399.785,158.757,5,100.711,finished,,"soft,hard,medium"
64,15,ALB,ALB,Williams,7402.830,161.802,5,100.563,finished,,"soft,hard,medium"
64,16,STR,STR,Aston Martin,7403.807,162.779,5,100.800,finished,,"soft,hard,medium"
64,17,ALO,ALO,Aston Martin,7404.865,163.837,5,100.964,finished,,"soft,hard,medium"
64,18,SAR,SAR,Williams,7412.419,171.392,5,101.093,finished,,"soft,hard,medium"
64,19,MAG,MAG,Haas F1 Team,669.802,0.000,0,100.749,dnf,electrical failure,soft
64,20,RIC,RIC,RB,5102.512,0.000,3,100.941,dnf,hydraulics failure,"soft,hard,medium"
65,1,VER,VER,Red Bull Racing,7224.906,0.000,5,97.386,finished,,"soft,hard,medium"
65,2,PER,PER,Red Bull Racing,7243.769,18.863,5,98.048,finished,,"soft,hard,medium"
65,3,SAI,SAI,Ferrari,7300.679,75.774,5,98.530,finished,,"soft,hard,medium"
65,4,LEC,LEC,Ferrari,7307.864,82.959,5,99.115,finished,,"soft,hard,medium"
65,5,ALB,ALB,Williams,7348.177,123.272,4,99.680,finished,,"soft,hard,medium"
65,6,HAM,HAM,Mercedes,7351.462,126.556,4,99.178,finished,,"soft,hard,medium"
65,7,RIC,RIC,RB,7353.349,128.443,4,99.270,finished,,"soft,hard,medium"
65,8,NOR,NOR,McLaren,7354.567,129.661,5,98.920,finished,,"soft,hard,medium"
65,9,OCO,OCO,Alpine,7357.045,132.140,4,99.370,finished,,"soft,hard,medium"
65,10,RUS,RUS,Mercedes,7363.920,139.015,5,99.157,finished,,"soft,hard,medium"
65,11,STR,STR,Aston Martin,7371.449,146.543,5,99.533,finished,,"soft,hard,medium"
65,12,ZHO,ZHO,Kick Sauber,7374.275,149.370,5,99.689,finished,,"soft,hard,medium"
65,13,HUL,HUL,Haas F1 Team,7376.105,151.199,5,99.475,finished,,"soft,hard,medium"
65,14,ALO,ALO,Aston Martin,7381.885,156.979,5,99.408,finished,,"soft,hard,medium"
65,15,MAG,MAG,Haas F1 Team,7383.966,159.061,5,99.405,finished,,"soft,hard,medium"
65,16,SAR,SAR,Williams,7384.907,160.002,5,99.746,finished,,"soft,hard,medium"
65,17,GAS,GAS,Alpine,7387.006,162.100,5,100.029,finished,,"soft,hard,medium"
65,18,TSU,TSU,RB,7388.986,164.080,5,99.373,finished,,"soft,hard,medium"
65,19,PIA,PIA,McLaren,7389.915,165.010,5,99.902,finished,,"soft,hard,medium"
65,20,BOT,BOT,Kick Sauber,4319.562,0.000,3,100.358,dnf,brake failure,"soft,hard,medium"
66,1,VER,VER,Red Bull Racing,6917.630,0.000,3,97.544,finished,,"soft,hard,medium"
66,2,PER,PER,Red Bull Racing,6934.715,17.085,3,97.638,finished,,"soft,hard,medium"
66,3,SAI,SAI,Ferrari,7034.926,117.296,5,98.097,finished,,"soft,hard,medium"
66,4,ZHO,ZHO,Kick Sauber,7050.790,133.159,3,99.378,finished,,"soft,hard,medium"
66,5,LEC,LEC,Ferrari,7056.251,138.621,5,98.427,finished,,"soft,hard,medium"
66,6,RIC,RIC,RB,7058.867,141.236,3,99.283,finished,,"soft,hard,medium"
66,7,ALO,ALO,Aston Martin,7065.067,147.437,3,99.162,finished,,"soft,hard,medium"
66,8,OCO,OCO,Alpine,7065.923,148.293,3,99.189,finished,,"soft,hard,medium"
66,9,SAR,SAR,Williams,7069.993,152.363,3,99.115,finished,,"soft,hard,medium"
66,10,PIA,PIA,McLaren,7075.528,157.898,4,99.208,finished,,"soft,hard,medium"
66,11,RUS,RUS,Mercedes,7076.779,159.148,4,99.263,finished,,"soft,hard,medium"
66,12,NOR,NOR,McLaren,7077.020,159.389,4,99.438,finished,,"soft,hard,medium"
66,13,HUL,HUL,Haas F1 Team,7089.087,171.456,4,99.135,finished,,"soft,hard,medium"
66,14,MAG,MAG,Haas F1 Team,7089.936,172.306,4,99.043,finished,,"soft,hard,medium"
66,15,ALB,ALB,Williams,7091.710,174.079,4,99.374,finished,,"soft,hard,medium"
66,16,HAM,HAM,Mercedes,7092.668,175.037,4,99.232,finished,,"soft,hard,medium"
66,17,GAS,GAS,Alpine,7108.636,191.005,5,99.205,finished,,"soft,hard,medium"
66,18,STR,STR,Aston Martin,7112.579,194.948,5,99.042,finished,,"soft,hard,medium"
66,19,TSU,TSU,RB,5983.824,0.000,4,99.318,dnf,brake failure,"soft,hard,medium"
66,20,BOT,BOT,Kick Sauber,6865.016,0.000,3,98.960,dnf,engine failure,"soft,hard,medium"
67,1,VER,VER,Red Bull Racing,6879.075,0.000,4,97.130,finished,,"soft,hard,medium"
67,2,PER,PER,Red Bull Racing,6892.263,13.188,4,96.988,finished,,"soft,hard,medium"
67,3,SAI,SAI,Ferrari,6943.749,64.674,4,98.261,finished,,"soft,hard,medium"
67,4,LEC,LEC,Ferrari,6951.891,72.816,4,97.796,finished,,"soft,hard,medium"
67,5,RUS,RUS,Mercedes,7000.827,121.752,4,99.219,finished,,"soft,hard,medium"
67,6,PIA,PIA,McLaren,7012.483,133.409,4,98.833,finished,,"soft,hard,medium"
67,7,RIC,RIC,RB,7012.950,133.875,4,99.120,finished,,"soft,hard,medium"
67,8,ZHO,ZHO,Kick Sauber,7023.798,144.723,4,99.008,finished,,"soft,hard,medium"
67,9,OCO,OCO,Alpine,7028.862,149.787,4,98.831,finished,,"soft,hard,medium"
67,10,HUL,HUL,Haas F1 Team,7030.152,151.077,4,99.019,finished,,"soft,hard,medium"
67,11,BOT,BOT,Kick Sauber,7030.244,151.169,4,99.354,finished,,"soft,hard,medium"
67,12,NOR,NOR,McLaren,7040.440,161.365,5,99.049,finished,,"soft,hard,medium"
67,13,ALO,ALO,Aston Martin,7044.106,165.031,5,98.198,finished,,"soft,hard,medium"
67,14,STR,STR,Aston Martin,7046.730,167.656,5,99.076,finished,,"soft,hard,medium"
67,15,HAM,HAM,Mercedes,7051.038,171.963,5,99.320,finished,,"soft,hard,medium"
67,16,GAS,GAS,Alpine,7053.851,174.776,5,99.394,finished,,"soft,hard,medium"
67,17,ALB,ALB,Williams,527.381,0.000,0,100.469,dnf,hydraulics failure,medium
67,18,SAR,SAR,Williams,3305.766,0.000,2,100.356,dnf,brake failure,"soft,hard,medium"
67,19,MAG,MAG,Haas F1 Team,3944.029,0.000,3,99.924,dnf,gearbox failure,"soft,hard,medium"
67,20,TSU,TSU,RB,7019.990,0.000,4,99.084,dnf,electrical failure,"soft,hard,medium"
68,1,VER,VER,Red Bull Racing,6703.057,0.000,4,96.618,finished,,"soft,hard,medium"
68,2,PER,PER,Red Bull Racing,6716.561,13.505,4,97.257,finished,,"soft,hard,medium"
68,3,LEC,LEC,Ferrari,6756.835,53.778,3,97.737,finished,,"soft,hard,medium"
68,4,SAI,SAI,Ferrari,6780.477,77.420,4,97.799,finished,,"soft,hard,medium"
68,5,OCO,OCO,Alpine,6821.615,118.558,3,98.709,finished,,"soft,hard,medium"
68,6,RUS,RUS,Mercedes,6823.080,120.023,4,98.688,finished,,"soft,hard,medium"
68,7,BOT,BOT,Kick Sauber,6830.534,127.478,4,98.803,finished,,"soft,hard,medium"
68,8,HAM,HAM,Mercedes,6833.132,130.075,4,98.667,finished,,"soft,hard,medium"
68,9,HUL,HUL,Haas F1 Team,6834.216,131.160,4,98.475,finished,,"soft,hard,medium"
68,10,NOR,NOR,McLaren,6836.413,133.356,4,98.610,finished,,"soft,hard,medium"
68,11,STR,STR,Aston Martin,6837.584,134.527,4,98.591,finished,,"soft,hard,medium"
68,12,ALO,ALO,Aston Martin,6840.326,137.269,4,97.875,finished,,"soft,hard,medium"
68,13,ALB,ALB,Williams,6842.324,139.267,4,99.007,finished,,"soft,hard,medium"
68,14,PIA,PIA,McLaren,6844.034,140.977,4,98.450,finished,,"soft,hard,medium"
68,15,RIC,RIC,RB,6846.396,143.339,4,98.536,finished,,"soft,hard,medium"
68,16,SAR,SAR,Williams,6846.746,143.689,4,98.970,finished,,"soft,hard,medium"
68,17,MAG,MAG,Haas F1 Team,6848.592,145.535,4,98.456,finished,,"soft,hard,medium"
68,18,TSU,TSU,RB,6852.565,149.508,4,98.704,finished,,"soft,hard,medium"
68,19,GAS,GAS,Alpine,1103.989,0.000,0,100.239,dnf,gearbox failure,soft
68,20,ZHO,ZHO,Kick Sauber,3461.899,0.000,2,100.457,dnf,hydraulics failure,"soft,hard,medium"
69,1,PER,PER,Red Bull Racing,7032.511,0.000,4,98.377,finished,,"soft,hard,medium"
69,2,VER,VER,Red Bull Racing,7050.908,18.397,5,97.916,finished,,"soft,hard,medium"
69,3,SAI,SAI,Ferrari,7083.009,50.498,4,99.082,finished,,"soft,hard,medium"
69,4,LEC,LEC,Ferrari,7122.339,89.828,5,99.348,finished,,"soft,hard,medium"
69,5,RUS,RUS,Mercedes,7138.317,105.806,4,99.448,finished,,"soft,hard,medium"
69,6,ALO,ALO,Aston Martin,7155.852,123.341,4,99.837,finished,,"soft,hard,medium"
69,7,PIA,PIA,McLaren,7158.278,125.767,4,99.915,finished,,"soft,hard,medium"
69,8,STR,STR,Aston Martin,7159.297,126.786,4,99.868,finished,,"soft,hard,medium"
69,9,OCO,OCO,Alpine,7162.861,130.350,4,100.078,finished,,"soft,hard,medium"
69,10,TSU,TSU,RB,7163.818,131.307,4,99.571,finished,,"soft,hard,medium"
69,11,SAR,SAR,Williams,7165.744,133.233,4,99.749,finished,,"soft,hard,medium"
69,12,BOT,BOT,Kick Sauber,7166.772,134.261,4,99.880,finished,,"soft,hard,medium"
69,13,HUL,HUL,Haas F1 Team,7166.954,134.443,4,100.085,finished,,"soft,hard,medium"
69,14,MAG,MAG,Haas F1 Team,7168.825,136.314,4,99.992,finished,,"soft,hard,medium"
69,15,RIC,RIC,RB,7169.719,137.208,4,100.154,finished,,"soft,hard,medium"
69,16,ALB,ALB,Williams,7170.622,138.111,4,100.332,finished,,"soft,hard,medium"
69,17,HAM,HAM,Mercedes,7171.242,138.731,4,99.841,finished,,"soft,hard,medium"
69,18,GAS,GAS,Alpine,7172.458,139.948,4,100.108,finished,,"soft,hard,medium"
69,19,ZHO,ZHO,Kick Sauber,7176.617,144.106,4,100.261,finished,,"soft,hard,medium"
69,20,NOR,NOR,McLaren,7191.648,159.137,5,100.152,finished,,"soft,hard,medium"
70,1,VER,VER,Red Bull Racing,7084.072,0.000,4,98.114,finished,,"soft,hard,medium"
70,2,PER,PER,Red Bull Racing,7119.429,35.357,5,98.142,finished,,"soft,hard,medium"
70,3,LEC,LEC,Ferrari,7173.919,89.846,4,98.980,finished,,"soft,hard,medium"
70,4,SAI,SAI,Ferrari,7178.471,94.399,5,98.661,finished,,"soft,hard,medium"
70,5,ZHO,ZHO,Kick Sauber,7203.702,119.630,3,100.010,finished,,"soft,hard,medium"
70,6,GAS,GAS,Alpine,7221.329,137.257,4,100.090,finished,,"soft,hard,medium"
70,7,RUS,RUS,Mercedes,7222.987,138.914,4,99.538,finished,,"soft,hard,medium"
70,8,RIC,RIC,RB,7223.137,139.064,4,99.638,finished,,"soft,hard,medium"
70,9,PIA,PIA,McLaren,7227.866,143.794,4,99.835,finished,,"soft,hard,medium"
70,10,ALB,ALB,Williams,7227.944,143.872,4,99.946,finished,,"soft,hard,medium"
70,11,OCO,OCO,Alpine,7230.537,146.464,4,100.097,finished,,"soft,hard,medium"
70,12,ALO,ALO,Aston Martin,7230.985,146.913,4,99.722,finished,,"soft,hard,medium"
70,13,BOT,BOT,Kick Sauber,7233.113,149.041,4,100.042,finished,,"soft,hard,medium"
70,14,HAM,HAM,Mercedes,7234.234,150.161,4,99.877,finished,,"soft,hard,medium"
70,15,HUL,HUL,Haas F1 Team,7234.398,150.326,4,100.127,finished,,"soft,hard,medium"
70,16,MAG,MAG,Haas F1 Team,7237.968,153.896,4,100.058,finished,,"soft,hard,medium"
70,17,STR,STR,Aston Martin,7248.854,164.782,5,99.369,finished,,"soft,hard,medium"
70,18,NOR,NOR,McLaren,7251.471,167.399,5,99.895,finished,,"soft,hard,medium"
70,19,TSU,TSU,RB,3753.737,0.000,2,100.176,dnf,hydraulics failure,"soft,hard,medium"
70,20,SAR,SAR,Williams,4434.711,0.000,3,100.276,dnf,engine failure,"soft,hard,medium"
71,1,VER,VER,Red Bull Racing,6905.232,0.000,4,97.176,finished,,"soft,hard,medium"
71,2,PER,PER,Red Bull Racing,6916.634,11.402,4,97.277,finished,,"soft,hard,medium"
71,3,SAI,SAI,Ferrari,6967.838,62.605,4,98.245,finished,,"soft,hard,medium"
71,4,LEC,LEC,Ferrari,6986.808,81.576,4,98.376,finished,,"soft,hard,medium"
71,5,PIA,PIA,McLaren,7031.910,126.678,4,99.154,finished,,"soft,hard,medium"
71,6,ALB,ALB,Williams,7040.702,135.470,4,98.863,finished,,"soft,hard,medium"
71,7,SAR,SAR,Williams,7043.201,137.969,4,98.974,finished,,"soft,hard,medium"
71,8,OCO,OCO,Alpine,7045.900,140.668,4,98.949,finished,,"soft,hard,medium"
71,9,BOT,BOT,Kick Sauber,7046.873,141.640,4,99.072,finished,,"soft,hard,medium"
71,10,STR,STR,Aston Martin,7048.756,143.524,4,98.783,finished,,"soft,hard,medium"
71,11,HAM,HAM,Mercedes,7049.493,144.260,4,99.189,finished,,"soft,hard,medium"
71,12,NOR,NOR,McLaren,7050.381,145.149,4,98.941,finished,,"soft,hard,medium"
71,13,HUL,HUL,Haas F1 Team,7052.404,147.171,4,98.621,finished,,"soft,hard,medium"
71,14,ZHO,ZHO,Kick Sauber,7054.806,149.574,4,99.399,finished,,"soft,hard,medium"
71,15,RIC,RIC,RB,7055.121,149.888,4,98.931,finished,,"soft,hard,medium"
71,16,RUS,RUS,Mercedes,7055.928,150.695,4,99.229,finished,,"soft,hard,medium"
71,17,MAG,MAG,Haas F1 Team,7056.055,150.822,4,99.444,finished,,"soft,hard,medium"
71,18,TSU,TSU,RB,7057.236,152.004,4,99.278,finished,,"soft,hard,medium"
71,19,ALO,ALO,Aston Martin,7062.499,157.266,4,99.569,finished,,"soft,hard,medium"
71,20,GAS,GAS,Alpine,1843.715,0.000,1,101.834,dnf,gearbox failure,"medium,hard"
72,1,VER,VER,Red Bull Racing,6942.330,0.000,4,97.357,finished,,"soft,hard,medium"
72,2,PER,PER,Red Bull Racing,6947.424,5.095,4,97.466,finished,,"soft,hard,medium"
72,3,SAI,SAI,Ferrari,6998.506,56.176,4,97.659,finished,,"soft,hard,medium"
72,4,LEC,LEC,Ferrari,7007.607,65.277,4,97.983,finished,,"soft,hard,medium"
72,5,NOR,NOR,McLaren,7041.811,99.481,3,98.785,finished,,"soft,hard,medium"
72,6,OCO,OCO,Alpine,7065.052,122.722,4,98.979,finished,,"soft,hard,medium"
72,7,RUS,RUS,Mercedes,7079.103,136.773,4,98.984,finished,,"soft,hard,medium"
72,8,ALB,ALB,Williams,7079.562,137.233,4,99.369,finished,,"soft,hard,medium"
72,9,SAR,SAR,Williams,7086.042,143.712,4,98.660,finished,,"soft,hard,medium"
72,10,STR,STR,Aston Martin,7086.623,144.293,4,99.291,finished,,"soft,hard,medium"
72,11,ZHO,ZHO,Kick Sauber,7088.106,145.776,4,99.341,finished,,"soft,hard,medium"
72,12,HAM,HAM,Mercedes,7089.515,147.186,5,98.727,finished,,"soft,hard,medium"
72,13,TSU,TSU,RB,7090.286,147.957,4,98.927,finished,,"soft,hard,medium"
72,14,ALO,ALO,Aston Martin,7090.823,148.494,4,99.471,finished,,"soft,hard,medium"
72,15,PIA,PIA,McLaren,7092.390,150.060,5,98.712,finished,,"soft,hard,medium"
72,16,MAG,MAG,Haas F1 Team,7095.208,152.878,4,99.288,finished,,"soft,hard,medium"
72,17,GAS,GAS,Alpine,7100.321,157.992,5,98.810,finished,,"soft,hard,medium"
